,song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
237,Apricity,Imala Zir,0.467,0.243,11,-22.534,1,0.0332,0.842,0.947,0.115,0.0541,75.031,audio_features,6cr9XbO2yAJgTNa6XNRINF,spotify:track:6cr9XbO2yAJgTNa6XNRINF,https://api.spotify.com/v1/tracks/6cr9XbO2yAJgTNa6XNRINF,https://api.spotify.com/v1/audio-analysis/6cr9XbO2yAJgTNa6XNRINF,158000,4,focus
238,Solatium,Imber Sun,0.442,0.112,2,-18.687,1,0.0415,0.985,0.919,0.111,0.111,112.206,audio_features,4br0nM6NdvDKMJgLj44foR,spotify:track:4br0nM6NdvDKMJgLj44foR,https://api.spotify.com/v1/tracks/4br0nM6NdvDKMJgLj44foR,https://api.spotify.com/v1/audio-analysis/4br0nM6NdvDKMJgLj44foR,126986,5,focus
239,efflorescence,Far & Beyond,0.509,0.212,6,-23.342,1,0.0305,0.843,0.853,0.111,0.0711,84.0,audio_features,7qa14fkhxgOwWgJ2cbDTyc,spotify:track:7qa14fkhxgOwWgJ2cbDTyc,https://api.spotify.com/v1/tracks/7qa14fkhxgOwWgJ2cbDTyc,https://api.spotify.com/v1/audio-analysis/7qa14fkhxgOwWgJ2cbDTyc,143500,4,focus
240,Gather My Thoughts,Josef Briem,0.346,0.0513,7,-20.528,1,0.0432,0.954,0.895,0.105,0.058,129.445,audio_features,11nkLTEsCUzxXLWpyuz65G,spotify:track:11nkLTEsCUzxXLWpyuz65G,https://api.spotify.com/v1/tracks/11nkLTEsCUzxXLWpyuz65G,https://api.spotify.com/v1/audio-analysis/11nkLTEsCUzxXLWpyuz65G,183500,1,focus
241,Fresh Paint,Shape Of Our Dreams,0.378,0.0973,3,-20.7,1,0.0418,0.955,0.94,0.115,0.0564,118.209,audio_features,40yQjVqMx52xTlY4KFZXnh,spotify:track:40yQjVqMx52xTlY4KFZXnh,https://api.spotify.com/v1/tracks/40yQjVqMx52xTlY4KFZXnh,https://api.spotify.com/v1/audio-analysis/40yQjVqMx52xTlY4KFZXnh,154992,3,focus
242,Infinite Sustain,Amaranth Cove,0.529,0.214,6,-19.268,1,0.0315,0.8,0.907,0.109,0.0903,124.069,audio_features,5AciiCKJKTLKRrAPSrKQy5,spotify:track:5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/tracks/5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/audio-analysis/5AciiCKJKTLKRrAPSrKQy5,149000,4,focus
243,mind reader,Haltura Arnadottir,0.513,0.0646,0,-21.471,1,0.0352,0.964,0.828,0.0967,0.135,74.906,audio_features,76aMjXNa94NuHTNC0BFoH8,spotify:track:76aMjXNa94NuHTNC0BFoH8,https://api.spotify.com/v1/tracks/76aMjXNa94NuHTNC0BFoH8,https://api.spotify.com/v1/audio-analysis/76aMjXNa94NuHTNC0BFoH8,169567,4,focus
244,The End Is The Beginning,Search For Atlantis,0.641,0.0198,11,-20.453,0,0.05,0.921,0.908,0.117,0.248,74.006,audio_features,5Hp8LPFg8DCp5rREjcgswX,spotify:track:5Hp8LPFg8DCp5rREjcgswX,https://api.spotify.com/v1/tracks/5Hp8LPFg8DCp5rREjcgswX,https://api.spotify.com/v1/audio-analysis/5Hp8LPFg8DCp5rREjcgswX,136442,4,focus
245,Prism,Lifou,0.599,0.105,11,-18.588,0,0.0325,0.986,0.876,0.111,0.185,72.16,audio_features,5cQ5paC2idkxq0dP6bcCbA,spotify:track:5cQ5paC2idkxq0dP6bcCbA,https://api.spotify.com/v1/tracks/5cQ5paC2idkxq0dP6bcCbA,https://api.spotify.com/v1/audio-analysis/5cQ5paC2idkxq0dP6bcCbA,141693,4,focus
246,In The Distance,Flovia,0.56,0.158,1,-17.596,1,0.0321,0.98,0.879,0.111,0.234,138.093,audio_features,6ukp0t9T7Fsw5h2Rz8HDTV,spotify:track:6ukp0t9T7Fsw5h2Rz8HDTV,https://api.spotify.com/v1/tracks/6ukp0t9T7Fsw5h2Rz8HDTV,https://api.spotify.com/v1/audio-analysis/6ukp0t9T7Fsw5h2Rz8HDTV,119185,4,focus
247,Desert Sunset,Tranquil Oasis,0.496,0.103,5,-21.476,0,0.035,0.933,0.893,0.111,0.0696,143.55,audio_features,3ECCf01lcaoLsIR9wRkcRO,spotify:track:3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/tracks/3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/audio-analysis/3ECCf01lcaoLsIR9wRkcRO,149708,3,focus
248,Vision,William Reed,0.247,0.015,11,-22.966,0,0.0352,0.976,0.823,0.103,0.142,35.75,audio_features,4KrmMB7E2oUAebO5TKQWMz,spotify:track:4KrmMB7E2oUAebO5TKQWMz,https://api.spotify.com/v1/tracks/4KrmMB7E2oUAebO5TKQWMz,https://api.spotify.com/v1/audio-analysis/4KrmMB7E2oUAebO5TKQWMz,128240,4,focus
249,Good deeds,Joy Parade,0.376,0.0199,9,-19.075,1,0.0446,0.987,0.93,0.107,0.136,74.801,audio_features,0vJKNZ7nCKoyXZfqIb9paK,spotify:track:0vJKNZ7nCKoyXZfqIb9paK,https://api.spotify.com/v1/tracks/0vJKNZ7nCKoyXZfqIb9paK,https://api.spotify.com/v1/audio-analysis/0vJKNZ7nCKoyXZfqIb9paK,139419,1,focus
250,Hovering Above,Auðura,0.517,0.0377,5,-24.575,1,0.034,0.972,0.894,0.109,0.0699,79.983,audio_features,5PousAnbyul3dTZlmGqEs0,spotify:track:5PousAnbyul3dTZlmGqEs0,https://api.spotify.com/v1/tracks/5PousAnbyul3dTZlmGqEs0,https://api.spotify.com/v1/audio-analysis/5PousAnbyul3dTZlmGqEs0,125438,4,focus
251,pull me in,Sun Of They,0.46,0.188,1,-22.21,0,0.0333,0.944,0.817,0.108,0.075,74.04,audio_features,6Nk81KRPclU0PJmYQeEZyF,spotify:track:6Nk81KRPclU0PJmYQeEZyF,https://api.spotify.com/v1/tracks/6Nk81KRPclU0PJmYQeEZyF,https://api.spotify.com/v1/audio-analysis/6Nk81KRPclU0PJmYQeEZyF,186010,4,focus
252,Mastermind,Josef Briem,0.587,0.101,6,-19.363,0,0.035,0.895,0.915,0.111,0.167,74.047,audio_features,3lt88w6SiiTWWvG0LYXRjx,spotify:track:3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/tracks/3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/audio-analysis/3lt88w6SiiTWWvG0LYXRjx,178300,4,focus
253,Bridges,Woven Hearts,0.614,0.109,11,-18.283,0,0.0471,0.913,0.905,0.11,0.158,148.072,audio_features,4ojVtI82vjDG9gBEE29YBb,spotify:track:4ojVtI82vjDG9gBEE29YBb,https://api.spotify.com/v1/tracks/4ojVtI82vjDG9gBEE29YBb,https://api.spotify.com/v1/audio-analysis/4ojVtI82vjDG9gBEE29YBb,165459,4,focus
254,Afloat,GLADE,0.352,0.153,4,-15.869,1,0.0389,0.989,0.931,0.142,0.191,71.719,audio_features,12cv99jtRwMqsEnRuUYUNL,spotify:track:12cv99jtRwMqsEnRuUYUNL,https://api.spotify.com/v1/tracks/12cv99jtRwMqsEnRuUYUNL,https://api.spotify.com/v1/audio-analysis/12cv99jtRwMqsEnRuUYUNL,159500,1,focus
255,Dreamshaper,Agnes Lundh,0.5,0.0744,7,-20.888,1,0.0381,0.959,0.93,0.11,0.0828,65.364,audio_features,5N9usiGt4EYV0V6YInEmIR,spotify:track:5N9usiGt4EYV0V6YInEmIR,https://api.spotify.com/v1/tracks/5N9usiGt4EYV0V6YInEmIR,https://api.spotify.com/v1/audio-analysis/5N9usiGt4EYV0V6YInEmIR,163917,3,focus
256,Spaces,William Reed,0.498,0.119,0,-20.206,1,0.0286,0.874,0.942,0.111,0.0532,74.921,audio_features,72eV4iUZ0MHnx35ARmPwYY,spotify:track:72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/tracks/72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/audio-analysis/72eV4iUZ0MHnx35ARmPwYY,136258,4,focus
257,Mind over matter,Josef Briem,0.521,0.119,10,-18.879,1,0.0364,0.976,0.878,0.113,0.163,59.008,audio_features,1XTcfJ0PlFW3xSq4kqPxqr,spotify:track:1XTcfJ0PlFW3xSq4kqPxqr,https://api.spotify.com/v1/tracks/1XTcfJ0PlFW3xSq4kqPxqr,https://api.spotify.com/v1/audio-analysis/1XTcfJ0PlFW3xSq4kqPxqr,153878,4,focus
258,Wish I Knew,Spaced Out Dreams,0.316,0.0899,0,-22.09,1,0.0458,0.864,0.845,0.112,0.0903,73.709,audio_features,753JsxMTj2sSrV3VBUzlmh,spotify:track:753JsxMTj2sSrV3VBUzlmh,https://api.spotify.com/v1/tracks/753JsxMTj2sSrV3VBUzlmh,https://api.spotify.com/v1/audio-analysis/753JsxMTj2sSrV3VBUzlmh,137365,4,focus
259,Sightings,Agnes Lundh,0.58,0.0541,10,-20.988,0,0.0312,0.978,0.896,0.111,0.208,147.79,audio_features,0cUTNAkzhEjrAmSnp79aIE,spotify:track:0cUTNAkzhEjrAmSnp79aIE,https://api.spotify.com/v1/tracks/0cUTNAkzhEjrAmSnp79aIE,https://api.spotify.com/v1/audio-analysis/0cUTNAkzhEjrAmSnp79aIE,165260,4,focus
260,Relentless,Silver Falls,0.352,0.074,4,-23.149,0,0.0303,0.98,0.879,0.107,0.116,71.46,audio_features,6b1iYDiid8sZVQzwrF438y,spotify:track:6b1iYDiid8sZVQzwrF438y,https://api.spotify.com/v1/tracks/6b1iYDiid8sZVQzwrF438y,https://api.spotify.com/v1/audio-analysis/6b1iYDiid8sZVQzwrF438y,163831,1,focus
261,Seeing Sound,San Bernadino 5,0.528,0.103,5,-21.485,1,0.0324,0.838,0.868,0.114,0.0896,84.035,audio_features,1c9EcAZaZwvguJscnojXaR,spotify:track:1c9EcAZaZwvguJscnojXaR,https://api.spotify.com/v1/tracks/1c9EcAZaZwvguJscnojXaR,https://api.spotify.com/v1/audio-analysis/1c9EcAZaZwvguJscnojXaR,124286,4,focus
262,Infra,Tiger Throws,0.452,0.0314,11,-23.602,0,0.0399,0.911,0.918,0.119,0.0507,78.082,audio_features,7aUZ3tEkoDN8qE6Rl6TfCc,spotify:track:7aUZ3tEkoDN8qE6Rl6TfCc,https://api.spotify.com/v1/tracks/7aUZ3tEkoDN8qE6Rl6TfCc,https://api.spotify.com/v1/audio-analysis/7aUZ3tEkoDN8qE6Rl6TfCc,140525,4,focus
263,Tide,Nomad Spector,0.599,0.209,1,-19.438,1,0.0374,0.898,0.843,0.112,0.125,139.926,audio_features,2j7uOzdepAtKUnn8VcuNEV,spotify:track:2j7uOzdepAtKUnn8VcuNEV,https://api.spotify.com/v1/tracks/2j7uOzdepAtKUnn8VcuNEV,https://api.spotify.com/v1/audio-analysis/2j7uOzdepAtKUnn8VcuNEV,150718,4,focus
264,Whispering,Space Access,0.621,0.136,9,-26.077,0,0.0396,0.859,0.906,0.111,0.131,140.068,audio_features,1hWZ0uScuJ6PSeoe2p4sKC,spotify:track:1hWZ0uScuJ6PSeoe2p4sKC,https://api.spotify.com/v1/tracks/1hWZ0uScuJ6PSeoe2p4sKC,https://api.spotify.com/v1/audio-analysis/1hWZ0uScuJ6PSeoe2p4sKC,132500,4,focus
265,Steady figures,Imber Sun,0.536,0.189,2,-17.024,1,0.0394,0.858,0.897,0.111,0.122,73.964,audio_features,1sGdr8pFBYgx4ZHDLjcH5c,spotify:track:1sGdr8pFBYgx4ZHDLjcH5c,https://api.spotify.com/v1/tracks/1sGdr8pFBYgx4ZHDLjcH5c,https://api.spotify.com/v1/audio-analysis/1sGdr8pFBYgx4ZHDLjcH5c,161316,4,focus
266,circumstances,Garden Collective,0.594,0.0979,2,-16.918,1,0.0379,0.978,0.931,0.112,0.191,133.627,audio_features,47ibywRXe3EGtaL4ZVhvzL,spotify:track:47ibywRXe3EGtaL4ZVhvzL,https://api.spotify.com/v1/tracks/47ibywRXe3EGtaL4ZVhvzL,https://api.spotify.com/v1/audio-analysis/47ibywRXe3EGtaL4ZVhvzL,192592,4,focus
267,Echoed Memory,Equanimity Seekers,0.617,0.127,11,-17.301,0,0.0386,0.956,0.707,0.111,0.198,116.099,audio_features,4oNCXU6RZG6qpVDAfZUoEh,spotify:track:4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/tracks/4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/audio-analysis/4oNCXU6RZG6qpVDAfZUoEh,128000,4,focus
268,Unperturbed,Gate.74,0.653,0.134,4,-19.707,1,0.062,0.836,0.876,0.0908,0.0937,120.033,audio_features,5483XAumUCO44oXXH5lxfg,spotify:track:5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/tracks/5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/audio-analysis/5483XAumUCO44oXXH5lxfg,157681,4,focus
269,bounce back,Far & Beyond,0.542,0.106,0,-20.175,1,0.0389,0.955,0.947,0.0812,0.141,67.994,audio_features,1rkxyQH6y3qxysbYKo8yyI,spotify:track:1rkxyQH6y3qxysbYKo8yyI,https://api.spotify.com/v1/tracks/1rkxyQH6y3qxysbYKo8yyI,https://api.spotify.com/v1/audio-analysis/1rkxyQH6y3qxysbYKo8yyI,178599,5,focus
270,Pyramids,Humasnó,0.591,0.0949,6,-15.708,0,0.0462,0.967,0.902,0.103,0.146,136.406,audio_features,1a2BXMnQbjArGITwt3bMD9,spotify:track:1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/tracks/1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/audio-analysis/1a2BXMnQbjArGITwt3bMD9,121765,5,focus
271,Keep It Together,Naómi Sun,0.605,0.055,10,-22.641,0,0.0313,0.95,0.907,0.113,0.139,74.966,audio_features,5IYnFJVBmhQGGluaHAHZaf,spotify:track:5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/tracks/5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/audio-analysis/5IYnFJVBmhQGGluaHAHZaf,135700,4,focus
272,Crystals,Sun Of They,0.392,0.194,5,-16.216,0,0.034,0.98,0.91,0.118,0.179,108.663,audio_features,4gAlANEHRk0T04OKXNc9vy,spotify:track:4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/tracks/4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/audio-analysis/4gAlANEHRk0T04OKXNc9vy,182434,4,focus
273,Daydreams Again,Sisters Of Marks,0.646,0.153,5,-20.776,1,0.0362,0.946,0.821,0.207,0.124,92.699,audio_features,65g63lVQqRCZsqROayNak9,spotify:track:65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/tracks/65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/audio-analysis/65g63lVQqRCZsqROayNak9,165724,4,focus
274,The inner circle,Dreams Ahead,0.551,0.128,2,-16.382,1,0.0316,0.927,0.937,0.105,0.0828,74.934,audio_features,41ial1TTDNlhaEuzpI5SAk,spotify:track:41ial1TTDNlhaEuzpI5SAk,https://api.spotify.com/v1/tracks/41ial1TTDNlhaEuzpI5SAk,https://api.spotify.com/v1/audio-analysis/41ial1TTDNlhaEuzpI5SAk,184231,4,focus
275,Distance,Ben Tofft,0.665,0.0654,11,-18.799,0,0.0466,0.963,0.901,0.111,0.299,127.191,audio_features,0fOzbcpxqSgX5KhLwfdGyi,spotify:track:0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/tracks/0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/audio-analysis/0fOzbcpxqSgX5KhLwfdGyi,131519,4,focus
276,Sounds from Home,Haltura Arnadottir,0.476,0.064,11,-17.377,0,0.0411,0.939,0.872,0.109,0.146,73.825,audio_features,5iFHdi7BB0koNu8t2Ug82n,spotify:track:5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/tracks/5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/audio-analysis/5iFHdi7BB0koNu8t2Ug82n,193417,4,focus
277,The Narrator,Dance Of Centuries,0.525,0.0856,0,-16.351,1,0.0395,0.976,0.865,0.118,0.121,74.038,audio_features,0RsUZkIIsJAXDzsDa5xz12,spotify:track:0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/tracks/0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/audio-analysis/0RsUZkIIsJAXDzsDa5xz12,150088,4,focus
278,What You Were Looking For,Broken Legacy,0.756,0.0881,9,-19.834,0,0.0501,0.94,0.911,0.111,0.165,124.082,audio_features,5LdVyywNiR4gqPPM3yqVSR,spotify:track:5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/tracks/5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/audio-analysis/5LdVyywNiR4gqPPM3yqVSR,200235,4,focus
279,Upside,Wimmel,0.413,0.0324,5,-25.884,1,0.0273,0.922,0.855,0.0946,0.0727,74.943,audio_features,7cEcI3DZiwBrFcF3bAeBuL,spotify:track:7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/tracks/7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/audio-analysis/7cEcI3DZiwBrFcF3bAeBuL,166599,4,focus
280,blue dream mountain,bonecatcher,0.586,0.0459,3,-21.804,1,0.0311,0.984,0.936,0.128,0.0674,75.0,audio_features,0fdn9DETYyIN4sEuSqkm1x,spotify:track:0fdn9DETYyIN4sEuSqkm1x,https://api.spotify.com/v1/tracks/0fdn9DETYyIN4sEuSqkm1x,https://api.spotify.com/v1/audio-analysis/0fdn9DETYyIN4sEuSqkm1x,149600,4,focus
281,river song,Spaced Out Dreams,0.595,0.13,0,-19.655,1,0.034,0.97,0.868,0.111,0.181,100.93,audio_features,6f6qUsqIfRIEqHJuL6EFAn,spotify:track:6f6qUsqIfRIEqHJuL6EFAn,https://api.spotify.com/v1/tracks/6f6qUsqIfRIEqHJuL6EFAn,https://api.spotify.com/v1/audio-analysis/6f6qUsqIfRIEqHJuL6EFAn,162902,4,focus
282,Breaking the Barrier,Dreams Ahead,0.555,0.0712,5,-17.961,1,0.0373,0.98,0.738,0.111,0.251,67.075,audio_features,4HXS5JIpFZmXj4yFMOv4gU,spotify:track:4HXS5JIpFZmXj4yFMOv4gU,https://api.spotify.com/v1/tracks/4HXS5JIpFZmXj4yFMOv4gU,https://api.spotify.com/v1/audio-analysis/4HXS5JIpFZmXj4yFMOv4gU,150558,4,focus
283,Canvas,Philó,0.465,0.0375,4,-22.686,0,0.0352,0.921,0.853,0.096,0.0796,85.019,audio_features,7wjaxqy8HJOMfX1qoZNdTZ,spotify:track:7wjaxqy8HJOMfX1qoZNdTZ,https://api.spotify.com/v1/tracks/7wjaxqy8HJOMfX1qoZNdTZ,https://api.spotify.com/v1/audio-analysis/7wjaxqy8HJOMfX1qoZNdTZ,156130,4,focus
284,Blue Hour,Pireas,0.616,0.171,10,-17.482,0,0.0405,0.993,0.929,0.11,0.213,84.064,audio_features,2B8K5m8XwCz2MJvahACTjD,spotify:track:2B8K5m8XwCz2MJvahACTjD,https://api.spotify.com/v1/tracks/2B8K5m8XwCz2MJvahACTjD,https://api.spotify.com/v1/audio-analysis/2B8K5m8XwCz2MJvahACTjD,140804,4,focus
285,Icicles,Joy Parade,0.406,0.103,2,-17.993,1,0.0408,0.972,0.9,0.112,0.182,67.543,audio_features,7Cr1H2QTtm9KXobncJOkJF,spotify:track:7Cr1H2QTtm9KXobncJOkJF,https://api.spotify.com/v1/tracks/7Cr1H2QTtm9KXobncJOkJF,https://api.spotify.com/v1/audio-analysis/7Cr1H2QTtm9KXobncJOkJF,146867,4,focus
286,Simple Thing,Sisters Of Marks,0.489,0.185,2,-21.407,0,0.0282,0.762,0.893,0.111,0.135,149.927,audio_features,1xn4V99fkCg868FBTlQSyC,spotify:track:1xn4V99fkCg868FBTlQSyC,https://api.spotify.com/v1/tracks/1xn4V99fkCg868FBTlQSyC,https://api.spotify.com/v1/audio-analysis/1xn4V99fkCg868FBTlQSyC,181256,4,focus
287,Summer Vibes,Serenity Within,0.546,0.132,11,-18.227,0,0.0344,0.636,0.903,0.135,0.15,130.016,audio_features,3nBn6Ox2yVzTuAmi2rbo9H,spotify:track:3nBn6Ox2yVzTuAmi2rbo9H,https://api.spotify.com/v1/tracks/3nBn6Ox2yVzTuAmi2rbo9H,https://api.spotify.com/v1/audio-analysis/3nBn6Ox2yVzTuAmi2rbo9H,156753,4,focus
288,Open to it,Far & Beyond,0.321,0.113,10,-17.222,1,0.0376,0.959,0.924,0.11,0.152,67.401,audio_features,7AkmShdIslE2jkJ4jHbYmd,spotify:track:7AkmShdIslE2jkJ4jHbYmd,https://api.spotify.com/v1/tracks/7AkmShdIslE2jkJ4jHbYmd,https://api.spotify.com/v1/audio-analysis/7AkmShdIslE2jkJ4jHbYmd,144404,5,focus
289,Sharing is Caring,Imber Sun,0.317,0.0992,4,-20.105,1,0.0301,0.891,0.863,0.111,0.15,95.929,audio_features,09o3Sp5xVj63YQIoMmPHad,spotify:track:09o3Sp5xVj63YQIoMmPHad,https://api.spotify.com/v1/tracks/09o3Sp5xVj63YQIoMmPHad,https://api.spotify.com/v1/audio-analysis/09o3Sp5xVj63YQIoMmPHad,131592,1,focus
290,Cherubim,Miller & Bronx,0.577,0.0406,11,-21.477,1,0.0482,0.965,0.873,0.11,0.297,149.851,audio_features,1AL54jGmiH5sEn7OUIbVVP,spotify:track:1AL54jGmiH5sEn7OUIbVVP,https://api.spotify.com/v1/tracks/1AL54jGmiH5sEn7OUIbVVP,https://api.spotify.com/v1/audio-analysis/1AL54jGmiH5sEn7OUIbVVP,161698,4,focus
291,Chatoyant,Sometimes We Fall,0.469,0.0737,2,-22.375,1,0.0413,0.969,0.922,0.111,0.204,144.04,audio_features,7hwwc6qNtXxwurI2AcDg3E,spotify:track:7hwwc6qNtXxwurI2AcDg3E,https://api.spotify.com/v1/tracks/7hwwc6qNtXxwurI2AcDg3E,https://api.spotify.com/v1/audio-analysis/7hwwc6qNtXxwurI2AcDg3E,163656,4,focus
292,Victory Laps,Josef Briem,0.492,0.038,0,-23.197,1,0.0378,0.94,0.897,0.111,0.265,74.866,audio_features,34Dgd9lC0X0AQwq4L3RbvY,spotify:track:34Dgd9lC0X0AQwq4L3RbvY,https://api.spotify.com/v1/tracks/34Dgd9lC0X0AQwq4L3RbvY,https://api.spotify.com/v1/audio-analysis/34Dgd9lC0X0AQwq4L3RbvY,134783,4,focus
293,Sunday on my mind,Joy Parade,0.55,0.0907,6,-16.55,1,0.0348,0.994,0.928,0.111,0.135,83.041,audio_features,5vAUwAzCryz0XuR6QdGwbk,spotify:track:5vAUwAzCryz0XuR6QdGwbk,https://api.spotify.com/v1/tracks/5vAUwAzCryz0XuR6QdGwbk,https://api.spotify.com/v1/audio-analysis/5vAUwAzCryz0XuR6QdGwbk,124854,4,focus
294,Places,June Wysh,0.463,0.114,1,-17.919,0,0.0297,0.932,0.88,0.107,0.0681,149.941,audio_features,1E5wZo0royZB8p9rt7TRB8,spotify:track:1E5wZo0royZB8p9rt7TRB8,https://api.spotify.com/v1/tracks/1E5wZo0royZB8p9rt7TRB8,https://api.spotify.com/v1/audio-analysis/1E5wZo0royZB8p9rt7TRB8,135400,4,focus
295,Nowhere,Nomad Spector,0.476,0.104,11,-20.96,0,0.0296,0.932,0.894,0.111,0.0386,70.003,audio_features,07niZTYNkvPcw61OX0YSR6,spotify:track:07niZTYNkvPcw61OX0YSR6,https://api.spotify.com/v1/tracks/07niZTYNkvPcw61OX0YSR6,https://api.spotify.com/v1/audio-analysis/07niZTYNkvPcw61OX0YSR6,205795,4,focus
296,Under the Horizon,Hers Lake,0.388,0.0247,7,-22.376,1,0.042,0.978,0.911,0.111,0.336,78.486,audio_features,1ScBivNTBV7KVIjumkFvFE,spotify:track:1ScBivNTBV7KVIjumkFvFE,https://api.spotify.com/v1/tracks/1ScBivNTBV7KVIjumkFvFE,https://api.spotify.com/v1/audio-analysis/1ScBivNTBV7KVIjumkFvFE,149973,3,focus
297,Memories of Tomorrow,Imber Sun,0.526,0.0732,7,-19.831,1,0.034,0.926,0.869,0.149,0.131,90.815,audio_features,3S5bNdw13XmF0Zw98KtVrV,spotify:track:3S5bNdw13XmF0Zw98KtVrV,https://api.spotify.com/v1/tracks/3S5bNdw13XmF0Zw98KtVrV,https://api.spotify.com/v1/audio-analysis/3S5bNdw13XmF0Zw98KtVrV,147767,4,focus
298,Effortless,Space Access,0.604,0.216,11,-18.172,0,0.0412,0.873,0.863,0.111,0.0708,72.029,audio_features,3XW2ewe1iNoBlHTYPUi39V,spotify:track:3XW2ewe1iNoBlHTYPUi39V,https://api.spotify.com/v1/tracks/3XW2ewe1iNoBlHTYPUi39V,https://api.spotify.com/v1/audio-analysis/3XW2ewe1iNoBlHTYPUi39V,167820,4,focus
299,retrospect,Isaak Young,0.297,0.0991,11,-20.172,0,0.0393,0.92,0.897,0.111,0.171,35.366,audio_features,1vlaBhPNXdqdhdjkwV8VCv,spotify:track:1vlaBhPNXdqdhdjkwV8VCv,https://api.spotify.com/v1/tracks/1vlaBhPNXdqdhdjkwV8VCv,https://api.spotify.com/v1/audio-analysis/1vlaBhPNXdqdhdjkwV8VCv,174542,4,focus
300,Once I Dreamed,Tim Gourolis,0.302,0.127,9,-19.69,0,0.0386,0.905,0.91,0.0965,0.137,109.262,audio_features,0yVsNXZjSNO0uLhPs8pynS,spotify:track:0yVsNXZjSNO0uLhPs8pynS,https://api.spotify.com/v1/tracks/0yVsNXZjSNO0uLhPs8pynS,https://api.spotify.com/v1/audio-analysis/0yVsNXZjSNO0uLhPs8pynS,192047,4,focus
301,One Step,Sounds of Ellinia,0.499,0.218,11,-17.352,1,0.037,0.863,0.903,0.111,0.172,140.109,audio_features,3TR4OoqzX947WgOxG1d5F3,spotify:track:3TR4OoqzX947WgOxG1d5F3,https://api.spotify.com/v1/tracks/3TR4OoqzX947WgOxG1d5F3,https://api.spotify.com/v1/audio-analysis/3TR4OoqzX947WgOxG1d5F3,144857,4,focus
302,Tempestade,Philó,0.482,0.0432,5,-23.186,1,0.0316,0.935,0.856,0.111,0.0775,75.033,audio_features,5r9fTbn6YZVxHKaU4Rze3t,spotify:track:5r9fTbn6YZVxHKaU4Rze3t,https://api.spotify.com/v1/tracks/5r9fTbn6YZVxHKaU4Rze3t,https://api.spotify.com/v1/audio-analysis/5r9fTbn6YZVxHKaU4Rze3t,167582,4,focus
303,Junifer,The Aiko,0.496,0.134,3,-15.87,1,0.0293,0.984,0.936,0.107,0.0537,64.96,audio_features,2O6ok8mA213SiKlHD3yOPt,spotify:track:2O6ok8mA213SiKlHD3yOPt,https://api.spotify.com/v1/tracks/2O6ok8mA213SiKlHD3yOPt,https://api.spotify.com/v1/audio-analysis/2O6ok8mA213SiKlHD3yOPt,136765,4,focus
304,Epoque,ARCADIA,0.559,0.176,4,-15.088,0,0.0325,0.298,0.856,0.181,0.0473,106.999,audio_features,0WUmEgNPYXDCe8zwecTlYk,spotify:track:0WUmEgNPYXDCe8zwecTlYk,https://api.spotify.com/v1/tracks/0WUmEgNPYXDCe8zwecTlYk,https://api.spotify.com/v1/audio-analysis/0WUmEgNPYXDCe8zwecTlYk,125607,4,focus
